January,February,March,April,May,June,July,August,September,October,November,December
0.140272,0.000112732,6.28E-02,1.12E-01,7.46E-02,0.166384,0.156542,0.504523,0.141459,1.16E-01,0.0806578,1.04E-01
0.0717414,1.73E-02,0.033847,5.67E-05,0.0243596,0.559327,5.79E-02,4.66E-06,0.109244,5.59E-02,0.131377,0.581781
3.45E-02,0.220852,5.12E-06,2.64E-05,0.215685,4.03E-05,0.184183,0.114502,1.48E-05,0.141716,4.88E-05,4.50E-02
9.79E-02,0.235468,1.18E-01,5.73E-02,2.24E-01,0.123119,1.24E-01,2.31E-02,4.71E-06,1.06E-05,0.000206587,9.57E-02
1.12E-01,8.27E-06,7.42E-02,0.247042,3.38E-02,0.124661,0.146239,0.134636,0.0630143,2.49E-01,0.00661303,1.43E-05
1.48E-05,0.0414664,4.84E-02,2.14E-05,1.25E-01,2.65E-02,8.57E-09,3.19E-06,0.190453,0.127571,2.60E-05,3.10E-02
0.113658,1.19E-01,5.54E-06,0.00881185,0.0530567,1.08E-05,1.25E-05,0.0210948,0.377842,1.35E-01,1.68E-05,0.141201
5.58E-02,0.137283,0.0982478,0.104228,7.62E-05,0.0376228,0.0263843,1.02E-01,6.31E-06,1.96E-02,1.66E-05,0.0829822
4.93E-03,0.171447,2.18E-01,0.0711848,4.92E-01,0.0966702,2.34E-01,0.124252,4.59E-02,5.63E-06,9.20E-02,2.46E-01
0.000101323,0.0754763,8.04E-02,0.0839993,0.224841,0.0992365,3.92E-05,0.0112061,9.31E-02,2.05E-04,0.541107,2.17E-05
0.145964,2.66E-02,0.0199817,0.107735,0.039131,0.00412478,0.0243046,0.0477854,2.08E-05,1.31E-01,0.0117981,7.67E-05
5.64E-06,0.102364,6.92E-02,2.37E-05,0.0456608,0.586025,0.0206822,2.80E-05,2.02E-05,0.045973,1.14E-02,0.0378331
5.09E-06,3.28E-05,1.05E-02,2.06E-01,2.48E-01,7.76E-03,4.28E-06,0.511767,0.175705,0.105948,1.79E-01,0.000305143
0.160474,0.147194,0.105051,0.0534515,1.38E-05,0.114415,0.0259652,2.53E-02,1.45E-01,1.16E-01,4.26E-05,0.044965
5.28E-02,0.103245,0.203031,0.103856,0.0063488,2.26E-01,0.0251376,1.02E-01,0.0127751,0.106743,2.35E-02,0.0730248
1.16E-01,3.22E-02,8.93E-03,2.99E-05,1.47E-01,3.13E-05,0.115841,9.05E-06,0.182784,0.118144,0.0806574,0.033135
1.61E-01,0.501877,6.02E-06,4.75E-06,8.85E-06,0.0649123,4.01E-02,3.12E-06,0.0435874,1.27E-05,1.89E-05,0.0694637
8.07E-02,3.95E-05,7.32E-02,0.0529562,0.0383325,1.35E-01,7.63E-02,9.89E-06,9.43E-02,0.0700269,3.06E-05,0.086025
2.73E-02,0.0453678,1.95E-01,1.25E-01,7.38E-06,0.0265053,9.59E-02,6.38E-06,0.150796,1.74E-01,0.0941168,0.151028
1.21E-01,7.03E-02,1.93E-05,3.30E-05,3.45E-06,9.25E-06,2.91E-05,1.56E-01,7.00E-02,1.59E-01,9.56E-02,2.28E-01
3.97E-02,0.0475279,0.115915,0.0148145,0.0541345,1.13E-01,1.35E-02,8.58E-06,0.0984618,4.98E-06,0.0303399,4.24E-05
1.72E-01,4.24E-02,0.0883906,2.98E-05,0.0366116,0.0956843,1.15E-02,6.50E-06,6.19E-06,3.45E-05,7.10E-06,4.50E-02
2.02E-01,8.08E-06,2.10E-01,0.0357278,6.97E-05,6.96E-03,0.0522797,3.43E-02,2.22E-06,0.0939003,0.104717,0.0576081
2.37E-05,9.38E-05,9.73E-05,4.17E-05,0.061598,0.14472,1.81E-01,0.115105,1.84E-01,1.70E-01,0.124325,0.0444614
9.12E-02,2.14E-05,0.000171103,0.0553588,1.56E-06,3.58E-02,1.01E-01,3.22E-02,7.41E-02,2.78E-05,0.0577935,0.11084
2.03E-05,0.0346577,6.36E-06,0.851532,8.28E-02,8.96E-02,7.24E-06,1.46E-01,1.09E-01,0.0557037,2.66E-05,5.35E-05
9.19E-06,0.176361,2.28E-05,5.58E-06,1.59E-05,1.22E-01,2.43E-02,0.0853274,0.0199376,5.58E-05,0.0782793,0.0595284
0.253541,2.50E-02,5.72E-05,5.30E-02,1.33E-05,0.0314401,7.01E-02,1.29E-01,0.543482,1.15E-01,0.144637,0.129747
4.26E-05,0.0452747,1.31E-01,0.0386321,0.0950646,1.68E-05,3.90E-02,1.10E-01,4.57E-05,2.44E-04,0.192957,0.047707
7.48E-04,2.00E-02,5.60E-02,0.133654,0.118572,0.092838,0.00327194,0.144306,9.56E-06,0.0228502,3.60E-02,5.04E-03
7.59E-02,0.0345622,2.23E-02,0.047395,0.229446,2.80E-05,1.94E-05,3.67E-05,2.52E-06,0.131365,3.21E-05,0.171701
0.0420251,1.63E-01,0.0667253,8.70E-01,0.0906818,0.0846364,0.0362786,0.133825,0.0880478,0.0171136,1.56E-02,5.98E-05
0.129385,0.00402749,4.35E-06,0.0880365,0.117603,7.41E-03,1.45E-01,1.61E-02,1.16E-01,0.125904,0.129925,0.171171
3.05E-02,0.145633,1.79E-01,2.47E-05,0.187357,1.44E-02,0.0496158,7.58E-02,0.144552,9.00E-02,0.032598,9.53E-02
0.021803,0.000813378,0.0118864,2.09E-01,4.68E-05,0.131956,0.0938265,8.93E-05,1.31E-05,6.04E-02,6.13E-06,0.121195
8.09E-05,1.70E-05,2.75E-06,1.29E-02,0.122589,0.176484,0.211427,1.12E-01,2.93E-02,5.31E-05,0.121506,0.234894
6.98E-02,0.126976,3.29E-06,0.128908,0.537494,0.132566,1.13E-05,3.36E-02,8.54E-06,6.37E-06,0.101005,0.000770559
1.17E-01,1.14E-01,3.86E-06,3.46E-03,1.74E-05,0.0139086,0.0806478,3.19E-05,0.238658,6.68E-06,0.00010383,0.00574561
2.94E-05,1.14E-01,0.139246,1.44E-05,2.64E-02,0.0903604,1.19E-05,9.73E-02,8.28E-02,3.40E-06,8.68E-02,1.41E-01
4.98E-02,3.65E-02,0.116787,5.80E-02,2.41E-02,1.30E-01,5.85E-02,1.85E-01,1.91E-02,1.25E-01,7.81E-06,4.49E-05
1.20E-01,0.137095,3.71E-02,0.147124,3.92E-05,0.135537,0.0970222,0.136039,2.94E-05,8.19E-02,0.0560188,0.00729897
0.0875279,2.03E-05,3.03E-02,1.22E-01,0.144477,1.47E-05,4.19E-05,3.11E-02,0.0374398,1.09E-01,0.000134467,0.000260374
0.000324009,0.104812,0.00901275,7.61E-02,0.0391445,1.54E-05,1.35E-01,0.171192,0.21839,0.135266,9.73E-02,0.0639877
7.05E-02,0.131928,3.14E-02,0.125665,4.43E-02,9.41E-06,5.45E-02,8.86E-05,4.14E-03,2.57E-05,8.63E-02,3.77E-05
1.40E-01,0.130707,0.144919,0.563789,9.70E-02,2.02E-01,1.20E-01,0.0112933,7.42E-03,2.28E-02,5.03E-02,0.0099022
0.195144,0.0283064,0.0778807,1.16E-01,0.0625582,1.47E-05,0.0459951,1.38E-01,0.00251185,1.02E-01,1.74E-05,0.0131145
3.77E-02,0.0244222,1.65E-01,5.68E-02,3.83E-05,1.23E-01,1.08E-02,1.24E-03,0.0113526,4.16E-05,8.48E-02,1.40E-01
0.0313982,0.0199939,1.09E-05,2.89E-05,2.86E-05,0.075015,0.0244995,1.37E-01,0.111862,0.0157244,1.50E-04,0.0604335
5.81E-02,2.57E-03,0.0445617,0.00211422,0.171125,0.0856712,0.0523666,2.26E-01,1.24E-01,3.62E-03,0.171313,0.0872501
4.08E-02,0.540271,7.47E-01,0.133024,0.168017,0.113036,0.128882,0.167861,1.64E-05,0.03773,0.00572185,3.60E-03
0.116768,8.14E-02,0.0164073,0.149126,0.224024,0.0481999,0.0551921,0.0656295,0.0781091,3.15E-01,1.21E-04,1.34E-05
2.08E-05,1.30E-01,0.0817481,0.919433,9.88E-02,3.56E-02,1.40E-01,0.0107545,0.101593,9.42E-02,0.00808281,0.323223
2.52E-02,1.14E-01,0.0845185,8.69E-05,1.72E-01,1.58E-06,5.80E-02,1.72E-01,6.01E-06,9.18E-06,1.40E-01,0.142772
9.62E-02,1.93E-05,8.23E-06,0.0221851,0.0170772,0.163814,1.92E-06,8.63E-02,0.0416541,5.64E-02,8.14E-02,6.63E-05
3.63E-05,0.1028,3.41E-06,5.94E-02,0.0156235,0.00841786,9.43E-02,1.42E-05,7.99E-06,1.32E-02,0.0867346,4.18E-02
5.69E-02,0.344326,0.000189013,1.25E-01,9.22E-02,1.32E-05,0.155155,0.095328,1.43E-01,2.34E-03,9.82E-02,0.0526089
1.29E-02,1.86E-05,0.232669,1.38E-05,8.61E-05,0.0983187,1.24E-05,1.45E-01,0.190841,1.06E-01,0.000132705,1.04E-01
1.14E-04,0.0805903,0.0404847,0.111351,9.62E-05,0.0370742,0.0894861,1.02E-01,1.13E-01,1.78E-05,9.87E-02,2.20E-05
1.21E-01,6.27E-05,9.51E-06,0.104741,6.25E-05,1.30E-02,2.13E-05,0.136857,1.17E-01,0.248199,7.68E-06,0.0716533
2.47E-02,1.27E-01,0.543803,3.69E-05,3.61E-02,1.34E-05,1.42E-01,0.173665,0.12593,2.34E-02,1.29E-01,1.20E-01
2.16E-01,0.124669,0.0798962,0.0867715,9.80E-02,2.12E-01,1.89E-01,1.09E-05,0.131871,6.18E-01,1.07E-01,0.156165
9.82E-02,0.103203,0.14316,1.04E-01,0.106448,1.90E-05,2.07E-01,1.54E-05,4.30E-02,7.55E-02,0.000150293,0.0258543
1.21E-01,0.0755307,0.105493,0.128053,0.0803491,1.47E-01,0.117416,0.00875084,0.137449,1.08E-01,1.44E-04,0.0599694
0.0993608,1.92E-05,0.129863,5.98E-05,0.145979,6.83E-03,1.46E-01,1.79E-01,7.23E-06,0.118458,1.31E-02,5.44E-05
0.1266,0.0961206,0.205412,1.95E-07,4.29E-05,0.173843,0.811326,1.86E-01,0.211948,1.16E-05,9.92E-01,1.63E-01
0.228358,1.21E-01,0.063589,0.0483454,0.0832478,4.19E-05,0.042207,0.104451,6.42E-05,3.74E-06,0.125064,7.50E-02
3.22E-05,7.20E-05,0.0130476,0.0262365,0.00310771,2.83E-05,1.31E-01,0.0910767,9.16E-01,9.12E-02,0.145496,0.0459874
6.94E-02,5.77E-05,0.129701,3.97E-03,1.04E-05,0.0536996,0.0054701,2.56E-05,1.39E-01,0.866022,0.22427,9.41E-05
1.56E-04,2.75E-05,4.37E-02,0.00380606,9.41E-05,0.226492,2.41E-05,0.105431,1.41E-01,3.64E-02,0.0310386,6.69E-02
0.138611,2.10E-01,3.96E-03,0.130718,0.0685082,6.73E-02,0.0739474,0.110398,7.08E-06,8.78E-02,0.0814803,0.0969027
1.02E-01,0.0536181,2.99E-02,1.07E-01,9.49E-02,8.81E-01,0.00130969,7.21E-03,0.0258306,7.08E-05,0.183519,3.21E-05
3.13E-06,1.15E-01,0.129168,0.071529,0.0422542,0.0776634,9.72E-06,4.69E-06,4.59E-06,0.0185418,0.00710875,0.129749
8.04E-02,0.0372121,0.144008,0.000633007,0.0833942,1.42E-05,7.30E-07,1.36E-01,0.00864134,1.21E-01,1.49E-05,0.139322
1.26E-01,0.170417,1.20E-05,1.37E-01,0.03158,5.75E-03,0.14212,4.01E-02,0.0987794,0.135981,1.13E-01,0.104043
0.114048,0.128871,0.183919,8.70E-01,2.34E-01,0.0366222,0.141153,1.05E-05,1.67E-05,1.11E-01,0.00820607,0.021926
0.0259337,7.24E-05,2.14E-06,0.105988,0.146731,4.30E-02,0.00227117,0.0736592,0.207464,0.644132,1.18E-01,1.46E-02
0.0497992,5.55E-05,0.160481,6.88E-02,1.51E-01,8.10E-02,4.32E-02,1.06E-05,1.83E-05,4.08E-02,0.129668,0.000603146
1.02E-01,0.000113073,2.08E-05,0.0168638,0.136166,0.0624183,2.24E-01,3.10E-07,0.105113,0.234115,0.10664,2.17E-05
2.25E-01,0.000161385,1.13E-01,1.39E-01,0.0410057,2.01E-01,7.11E-05,6.38E-06,0.0158003,5.93E-06,0.0715335,8.07E-05
1.25E-01,0.0277584,0.0820017,0.0592615,0.0723193,0.129475,8.06E-02,0.223189,0.00412259,0.0217478,6.49E-05,3.01E-04
0.113407,0.0971333,2.79E-02,0.137123,6.55E-05,1.34E-04,0.774661,0.0807772,9.48E-06,1.83E-02,0.0145817,7.42E-06
2.07E-02,0.0529341,0.0190609,1.76E-02,0.0265206,0.0187216,0.0322896,0.0824616,0.179601,0.135814,0.0739205,1.35E-01
2.19E-03,0.000100214,3.32E-05,0.0267577,0.019762,2.21E-06,0.0120464,4.74E-06,0.0601441,0.0865751,0.899472,6.91E-05
0.0526293,0.633918,0.145424,0.0165973,0.0854105,0.0674748,0.201841,1.36E-02,0.00577052,9.39E-02,0.712113,1.70E-05
4.46E-02,4.33E-05,0.0161431,1.33E-01,0.083129,0.051574,7.78E-03,1.40E-01,9.70E-06,0.062808,0.020942,0.00115862
1.06E-04,0.065332,2.80E-05,9.24E-02,5.71E-02,0.236504,8.43E-02,2.67E-02,1.26E-06,0.0261006,0.0225912,0.187342
2.01E-05,0.0152006,2.39E-02,1.72E-01,5.25E-06,1.76E-01,5.27E-01,4.37E-06,2.94E-02,8.13E-06,0.0809156,5.61E-02
0.0948259,0.215167,4.42E-02,1.28E-02,0.136792,6.66E-02,2.77E-02,0.0101056,7.62E-06,2.44E-06,0.0558471,0.0303574
0.0137483,0.0371777,0.0433559,0.187676,0.094409,0.0105557,1.74E-05,0.799456,6.30E-05,0.0390661,0.0813943,4.60E-05
8.80E-02,0.223618,0.136188,0.210538,0.0176799,0.0159912,4.00E-05,0.0219693,0.0409211,1.65E-04,0.0682776,1.40E-01
1.13E-01,0.169152,0.0813014,1.19E-05,0.125006,0.248359,8.24E-02,6.76E-05,0.24538,0.028286,0.0995674,0.134512
1.92E-05,0.0340203,1.70E-02,0.23806,0.0788726,0.0594357,5.73E-03,1.82E-01,0.0607055,2.53E-06,0.0447794,0.165355
8.20E-05,1.97E-06,8.67E-02,0.151447,0.103293,0.0981623,0.0464214,5.80E-02,0.211649,3.24E-05,2.13E-01,4.63E-05
1.89E-02,1.13E-01,3.59E-05,0.0322561,1.28E-02,0.177197,1.00E-01,1.78E-05,3.30E-05,0.0469944,2.34E-01,3.82E-02
0.000157331,0.0760898,0.127198,1.17E-01,0.0511122,0.0637209,1.55E-01,0.0288549,0.0888762,3.01E-01,0.0955906,1.21E-01
0.144163,0.0193287,0.0453894,0.00551768,1.79E-05,0.104446,2.82E-05,0.0484025,2.90E-06,0.153247,0.0352612,0.0418668
1.72E-02,1.70E-05,0.137215,0.130237,9.68E-06,0.211261,1.21E-01,1.05E-05,5.36E-02,2.55E-05,0.219725,1.04E-01
8.87E-02,8.38E-02,0.868251,0.0239965,0.664307,0.240953,0.00740967,0.120817,0.72179,0.114676,0.128052,0.126748
6.00E-02,1.25E-01,0.0283143,9.56E-02,4.64E-02,3.84E-02,0.130036,0.0232833,3.38E-03,3.73E-04,0.0800667,8.99E-02
8.09E-02,4.22E-05,1.38E-01,0.00995534,9.00E-02,3.21E-02,0.0726946,0.200135,0.104171,3.15E-03,6.67E-06,3.93E-05
1.52E-05,3.21E-02,0.117046,2.78E-05,6.59E-05,1.04E-01,3.84E-02,2.90E-05,0.104845,1.16E-01,0.178486,0.0787043
8.77E-02,4.84E-05,0.0425269,0.0464608,7.31E-05,0.0738724,0.137714,2.03E-05,4.00E-06,6.56E-06,0.0769168,6.50E-02
0.12213,3.99E-02,2.48E-01,0.00680102,0.0815552,0.0103118,0.094993,1.01E-05,7.59E-02,0.0696292,2.14E-02,0.0479342
6.13E-03,0.110946,0.143971,6.94E-02,0.109227,1.13E-01,0.828603,0.000132749,3.51E-02,0.0162972,0.0463761,3.88E-05
3.96E-04,0.0284455,7.99E-02,0.0328745,0.00858599,0.000154086,3.17E-05,1.19E-01,3.84E-03,0.144715,0.0556753,0.0320011
1.21E-01,0.00402002,9.67E-03,0.0101402,0.121145,0.0146092,4.16E-02,0.00394184,2.62E-02,1.31E-01,1.13E-05,1.33E-02
1.61E-01,2.45E-05,7.03E-05,0.0848574,0.0520303,0.177217,3.52E-05,0.0320991,6.29E-02,0.0263421,5.18E-05,0.0222778
2.52E-01,4.72E-05,1.10E-01,2.41E-05,0.046072,1.12E-01,3.00E-05,1.90E-02,1.56E-01,1.42E-05,0.154061,0.013252
0.000114282,8.02E-01,1.05E-05,0.0750401,8.25E-05,5.94E-01,3.23E-05,0.0259772,0.0437801,0.0559199,1.06E-01,4.15E-02
0.0322971,0.142275,0.138405,1.30E-05,0.0507079,7.88E-02,1.36E-01,1.66E-05,0.014006,3.27E-05,0.240472,1.70E-05
0.0074872,0.152609,0.130257,1.01E-01,0.000235068,0.10854,2.78E-05,1.38E-01,2.01E-02,0.0143453,1.35E-01,0.000208256
0.246841,7.61E-05,2.12E-05,0.24368,0.0718968,1.02728,2.36E-03,0.162719,0.213268,0.137394,0.0576632,0.0245803
4.84E-02,2.94E-05,0.0422476,5.16E-02,5.65E-02,9.30E-03,0.0556829,4.47E-05,0.110129,0.131891,0.0415707,0.138393
0.000100629,9.77E-05,0.0944683,3.49E-02,0.183424,3.43E-02,2.01E-01,1.20E-01,0.111042,0.00710153,4.41E-03,6.75E-05
0.00911019,0.2471,1.29E-05,0.226832,0.0528718,1.92E-05,0.0115516,1.45E-05,1.10E-05,0.114458,0.0228036,0.0905086
2.54E-01,0.0238293,1.68E-02,2.16E-01,0.0630805,0.0731893,1.25E-05,0.569575,0.0305842,7.46E-04,9.41E-05,2.35E-05
1.05E-04,5.05E-05,0.0738828,0.0789167,1.06E-04,4.89E-05,0.0661042,0.119483,1.44E-01,1.17E-01,0.144699,0.125284
0.0907753,8.01E-04,7.07E-02,0.341251,4.95E-03,7.46E-06,0.141641,0.0298851,0.00956712,2.50E-05,1.69E-02,0.459503
2.24E-04,0.00013856,1.43E-01,0.0824402,0.0367675,1.65E-01,0.0733169,9.46E-02,0.0351679,0.0805311,1.66E-04,0.108946
0.12804,9.94E-02,0.0717418,0.0177859,3.37E-02,3.39E-05,0.0153884,1.76E-01,7.23E-02,0.100882,0.0513668,1.06E-05
3.26E-04,0.0965489,0.0281735,9.12E-06,0.176818,0.0457341,1.25E-02,0.0258663,1.13E-01,1.25E-01,0.762783,0.0024805
5.39E-02,0.0126544,8.61E-02,0.0927747,0.0797232,4.21E-02,7.47E-02,9.67E-06,0.0589611,0.110675,0.0913618,0.0853907
5.74E-02,4.81E-02,7.93E-02,3.57E-02,1.43E-06,1.33E-01,0.00722001,2.81E-01,0.0752678,6.48E-05,0.129502,0.19349
1.02E-01,6.64E-05,1.89E-01,0.0201127,2.54E-05,9.70E-02,0.145674,0.015267,2.92E-05,5.23E-05,0.116386,6.30E-03
2.39E-01,7.38E-06,0.115241,0.0936805,0.0556818,0.00930992,0.0152654,8.82E-02,2.40E-01,8.43E-02,1.04E-04,1.44E-04
1.75E-05,0.0817471,3.65E-02,1.22E-01,0.0102218,6.39E-02,8.46E-06,0.0806827,0.100004,1.26E-01,0.109887,0.0236371
4.37E-01,0.0923215,3.79E-02,5.65E-02,3.02E-01,1.20E-01,1.45E-06,3.10E-02,0.0555925,3.83E-02,1.35E-01,0.242302
2.03E-02,2.27E-01,0.0939618,0.226983,0.090148,2.79E-05,0.0059846,1.28E-06,0.130055,3.96E-02,0.143755,1.85E-01
2.58E-05,0.0131597,7.34E-05,0.12643,4.21E-06,1.27E-02,1.15E-01,0.300166,1.14E-05,0.214187,5.19E-05,0.0698426
1.87E-05,9.87E-02,0.0906547,6.28E-02,4.31E-02,7.37E-02,0.0186704,0.218299,0.153943,4.88E-06,0.114238,0.198501
8.11E-05,0.000121219,0.114638,8.28E-03,0.0903519,3.83E-05,1.68E-01,9.79E-02,0.0488243,2.22E-05,0.0837634,1.29E-01
6.46E-02,2.22E-05,0.0467613,1.19E-01,1.85E-01,0.0982737,6.65E-02,0.24872,4.65E-02,6.83E-02,5.74E-03,0.110548
0.0351837,0.100478,2.88E-05,9.82E-06,1.08E-01,3.14E-05,5.71E-06,1.25E-05,1.06E-01,7.00E-02,0.0649394,1.40E-02
0.131258,9.60E-02,8.81E-03,0.00922646,1.62E-01,6.84E-02,8.83E-02,0.103591,2.49E-02,0.101854,2.92E-05,1.38E-01
7.36E-02,0.12913,0.0351398,5.65E-02,0.000149008,0.017957,0.134562,0.0258535,8.47E-07,9.55E-02,7.29E-05,6.05E-02
6.01E-02,0.225619,0.0159004,0.0478132,0.0303611,1.15E-01,1.52E-05,1.00E-01,0.0261175,1.41E-01,6.29E-06,0.0181475
4.11E-02,5.22E-06,3.41E-02,2.31E-05,1.25E-01,0.0645822,2.12E-02,1.09E-05,0.0330007,0.0141822,6.90E-05,3.22E-05
2.39E-01,0.0722941,0.112246,2.07E-01,0.072922,4.76E-05,8.10E-06,7.46E-02,1.34E-01,1.46E-01,6.43E-06,0.0242923
4.43E-05,1.63E-02,1.26E-01,3.33E-01,0.0531581,0.211593,2.38E-01,0.223801,2.43E-05,9.32E-06,2.14E-02,0.00343818
1.59E-01,6.16E-05,4.16E-05,0.165869,0.0189588,1.44E-05,1.17E-01,8.24E-02,1.36E-01,0.00824115,0.0418597,0.0551455
0.000312422,0.0111347,2.97E-05,7.50E-01,7.03E-02,1.23E-05,6.99E-04,2.92E-02,0.0267923,1.88E-01,0.506356,9.88E-05
2.12E-05,0.207581,0.233183,5.13E-05,3.69E-05,3.86E-05,0.129915,0.0215776,2.79E-05,1.97E-01,2.22E-01,4.59E-06
1.03E+00,0.0150824,0.0659892,5.60E-02,0.0351261,4.15E-02,3.10E-02,0.190663,0.16139,5.09E-06,0.0918766,0.000125919
7.44E-06,6.32E-06,3.61E-05,0.0386876,3.06E-02,0.0841893,0.0205996,1.23E-02,2.03E-05,4.23E-02,0.0961413,3.98E-02
2.83E-02,0.240143,7.73E-06,9.06E-06,6.66E-06,0.193575,2.14E-05,0.203885,8.09E-03,8.37E-02,0.0271726,0.217556
1.22E-01,0.0116367,3.74E-05,1.70E-01,0.129392,5.16E-02,0.0435199,2.69E-02,0.25608,0.221245,7.67E-06,2.15E-01
1.63E-02,0.125427,0.106277,0.124299,0.0102427,3.77E-05,0.154617,0.0118321,0.0219207,1.12E-05,0.08758,0.0934942
0.0155639,0.0294037,1.29E-01,8.68E-02,2.65E-02,7.52E-05,0.031943,0.00806425,6.43E-03,5.80E-03,1.04E-06,4.93E-05
7.52E-02,0.050575,1.05E-01,0.0803789,2.06E-01,3.12E-05,0.117137,0.0351472,0.612037,1.17E-01,1.44E-02,0.109978
0.127751,0.0436189,1.01142,1.24E-05,0.00941513,2.48E-06,3.58E-05,2.35E-05,0.000133656,5.39E-02,2.67E-05,2.90E-05
5.32E-02,9.00E-02,1.09E-01,1.48E-02,1.50E-05,0.170038,0.0226045,0.137706,1.74E-05,4.27E-01,9.36E-05,1.40E-05
5.09E-06,1.40E-01,1.42E-01,0.0760539,4.38E-06,4.44E-06,1.17E-01,0.129832,0.0915265,0.000184729,0.133047,0.0846634
0.000335831,0.101542,0.143568,1.12E-05,0.133644,1.39E-01,4.98E-06,1.18E-01,0.834607,0.0834851,0.104824,1.14E-01
6.28E-02,1.29E-05,1.03E-05,1.34E-01,0.0403839,0.0983864,5.00E-01,0.186311,0.120026,3.99E-01,0.106532,0.0398138
3.91E-01,0.046628,9.88E-02,6.65E-03,1.16E-01,1.32E-01,7.21E-03,0.251788,1.68E-01,3.98E-02,0.056922,1.12E-01
5.21E-05,1.45E-01,7.32E-03,0.0872865,2.22E-05,1.10E-01,0.025961,3.70E-02,0.0173088,0.0656041,2.60E-05,0.0739546
0.111253,0.029745,0.115648,0.0298088,2.62E-05,0.11939,4.47E-02,0.0799587,2.00E-01,2.92E-04,2.79E-05,0.139137
0.016894,7.48E-05,7.10E-02,0.129383,6.48E-05,0.00952377,2.72E-05,0.0374692,2.99E-06,1.57E-04,1.18E-05,0.140669
1.51E-02,0.075059,2.30E-01,0.0173845,0.119252,0.153402,0.0100952,8.32E-06,8.88E-03,0.183161,0.00541754,0.104263
1.42E-01,0.0651883,0.174813,1.11E-05,2.10E-06,0.119827,0.119098,0.209481,1.43E-01,0.0514669,1.15E-05,9.60E-02
6.33E-02,0.0639005,0.00790813,0.0434275,1.27E-05,5.32E-05,5.73E-02,1.28E-05,0.125185,0.0250546,0.228927,0.10009
0.000102792,1.27E-01,1.27E-01,0.13994,0.0186409,1.61E-02,0.162247,2.14E-05,2.72E-03,6.83E-05,0.0912424,5.64E-05
3.53E-02,0.0801917,0.0908868,0.0420637,0.0607696,0.0460683,1.07E-02,1.32E-01,0.11299,4.10E-01,5.80E-05,0.0679485
2.28E-02,0.107456,3.48E-05,5.96E-05,0.0132154,2.16E-01,0.00584928,2.07E-01,4.06E-02,2.53E-05,0.122556,0.0427966
1.37E-01,0.0896867,6.54E-06,0.0297396,1.99E-02,7.13E-02,0.220375,0.145484,5.65E-05,4.08E-05,0.0727212,0.109412
5.67E-05,0.00474773,1.37E-01,5.79E-02,0.180462,0.000115304,1.07E-04,0.0883323,0.154797,0.0282131,0.00409559,2.37E-02
4.09E-05,0.132884,1.42E-01,0.0248439,0.0220492,0.0251241,2.07E-05,0.0303648,2.46E-01,5.98E-06,0.0788086,4.17E-05
8.22E-02,0.00629292,0.0619238,5.40E-06,3.75E-01,4.98E-02,5.83E-02,0.883002,0.111542,1.38E-02,3.07E-05,2.39E-05
2.19E-05,0.207723,0.113159,1.16E-05,0.167651,4.87E-02,1.30E-05,0.0364139,0.210842,1.09E-01,1.21E-01,0.250059
6.93E-05,0.0212132,0.0659782,9.00E-02,1.93E-05,1.16E-01,1.08E-01,0.101525,9.67E-06,2.50E-05,6.46E-05,1.15E-04
0.0405654,1.15E-01,0.120909,5.44E-05,0.196107,7.57E-02,0.124443,7.52E-02,0.0843283,0.144964,0.0494584,0.0396802
0.0139715,4.80E-03,0.0487983,0.0107716,2.24E-01,1.36E-05,4.41E-03,2.07E-01,0.111084,0.124368,1.39E-02,8.99E-01
1.57E-02,0.105046,1.05E-01,2.57E-03,5.08E-06,2.14E-05,0.122685,1.37E-01,0.0318041,5.72E-02,7.02E-02,1.36E-01
2.47E-04,0.00729151,0.106768,0.0376443,5.20E-06,7.16E-03,1.18E-05,0.0209985,0.0820742,0.198219,0.060685,0.796197
5.46E-05,1.45E-01,0.1313,0.120313,1.08E-05,9.88E-07,4.82E-02,0.230335,6.84E-05,1.71E-06,0.819897,0.104999
8.28E-02,1.33E-01,0.0687667,0.0178728,0.00707324,0.00496708,8.28E-05,1.18E-01,9.93E-02,2.00E-01,0.000269629,2.41E-02
8.15E-05,0.120882,7.91E-05,4.44E-02,7.40E-06,1.08E-05,0.104053,0.101193,0.173989,1.13E-01,0.0848723,8.61E-02
5.60E-05,1.19E-01,0.0543291,0.053981,0.17529,0.0932552,8.57E-02,3.60E-05,8.91E-06,6.97E-05,0.154758,0.000101897
0.105627,0.0837553,0.0231645,1.42E-01,0.177166,0.146906,0.0330936,0.128577,0.0978395,1.77E-05,0.242085,0.0162101
1.13E-02,0.248743,6.29E-02,0.85719,0.114066,0.130361,8.25E-01,0.147571,0.00854725,2.50E-05,0.189385,0.0425725
0.0590925,0.116692,1.04E-01,0.211818,1.50E-05,7.79E-01,0.116727,4.76E-02,0.0861865,2.19E-01,2.19E-01,9.50E-02
2.19E-01,0.00701711,1.62E-05,0.197488,0.0813136,3.58E-05,1.53E-02,2.06E-01,0.153771,0.103174,0.0208389,0.0661928
1.41E-01,0.00017906,1.54E-05,4.00E-05,9.16E-02,0.0664099,0.188007,0.0837159,0.0886929,0.0653157,2.64E-04,0.0358239
0.0270323,0.0499238,0.132125,9.51E-02,3.04E-02,0.0930698,3.31E-02,0.0833547,0.124831,0.0458157,0.142549,4.96E-01
